	SentenceId	Clause Text	Codes	ExperimentValues	Paragraph	Headings	FloatingBox?	Discourse Type	Offset_Begin	Offset_End	fig_spans
177	s118	A similar lack of VCAM-1+ cell accumulation in embryonic intestines has been demonstrated in aly mice 21 .	[exLink]		p30	Results and Discussion	FALSE	result	18305	18410	f3a|f3b
178	s119	This result shows	[]		p30	Results and Discussion	FALSE	implication	18411	18428	f3a|f3b
179	s119	that LTbetaR signaling is fundamentally impaired in IKKalpha-deficient mice .	[]		p30	Results and Discussion	FALSE	implication	18429	18505	f3a|f3b
180	s120	"Together , these findings are important in providing clear evidence"	[]		p30	Results and Discussion	FALSE	implication	18506	18572	f3a|f3b
181	s120	that IKKalpha is involved in cytokine receptor signaling in vivo .	[]		p30	Results and Discussion	FALSE	implication	18573	18638	f3a|f3b
182	s121	"It is important to note that abnormal lymphoid organogenesis in IKKalpha-deficient mice is not due to defective receptor activator of NF-kappaB ( RANK ) signaling , because mice deficient in RANK have PPs despite their lack of peripheral LNs 27"	[exLink]		p31	Results and Discussion	FALSE	implication	18639	18880	
183	s121	"RANK activates NF-kappaB by recruiting TRAF6 , which has not been observed to associate with LTbetaR 1617 ."	[exLink]		p31	Results and Discussion	FALSE	result	18881	18987	
184	s122	"It remains possible , however ,"	[]		p31	Results and Discussion	FALSE	hypothesis	18988	19017	
185	s122	that there exist other undefined NIK-IKKalpha-activating receptor pathways involved in lymphoid organogenesis beyond LTbetaR .	[]		p31	Results and Discussion	FALSE	hypothesis	19018	19143	
186	s123	The above data strongly suggest	[]		p32	Results and Discussion	FALSE	implication	19144	19175	f4
187	s123	that NIK and IKKalpha together control LTbetaR signaling with a close mechanistic relationship in their pathway .	[]		p32	Results and Discussion	FALSE	implication	19176	19288	f4
188	s124	We have therefore reasoned	[]		p32	Results and Discussion	FALSE	hypothesis	19289	19315	f4
189	s124	that impaired LTbetaR signaling in aly mice may be due to defective interaction between mutated NIK and IKKalpha .	[]		p32	Results and Discussion	FALSE	hypothesis	19316	19429	f4
190	s125	"To investigate this , NIK and IKKalpha were coexpressed in COS-7 cells"	[]		p32	Results and Discussion	FALSE	goal	19430	19499	f4
191	s125	and protein interactions were assessed by immunoprecipitation .	[]		p32	Results and Discussion	FALSE	method	19500	19563	f4
192	s126	Association of wild-type NIK with IKKalpha was easily detected ( Fig. 4 ) .	[inLink]	f4	p32	Results and Discussion	FALSE	result	19564	19636	f4
193	s127	"In contrast , association of aly type NIK , which corresponds to a G855R substitution in mice , with IKKalpha was disrupted by the mutation ,"	[]		p32	Results and Discussion	FALSE	result	19637	19774	f4
194	s127	providing further support for the role of NIK-IKKalpha as an essential pathway for NF-kappaB activation in LTbetaR signaling .	[]		p32	Results and Discussion	FALSE	implication	19775	19900	f4
195	s128	"Despite this finding , the possibility remains"	[]		p32	Results and Discussion	FALSE	hypothesis	19901	19946	f4
196	s128	that aly mice might have a different phenotype from NIK-null mutation mice .	[]		p32	Results and Discussion	FALSE	hypothesis	19947	20022	f4
197	s129	It is unclear	[]		p33	Results and Discussion	FALSE	hypothesis	20023	20036	
198	s129	whether TRAFs mediate all of the signaling activities of LTbetaR .	[]		p33	Results and Discussion	FALSE	hypothesis	20037	20102	
199	s130	"In fact , mice deficient in TRAF2 , -3 , or -5 show LN development 2829 ."	[exLink]		p33	Results and Discussion	FALSE	result	20103	20172	
200	s131	"In support of the dispensable role of TRAFs in LTbetaR signaling , recent mutational analyses of the cytoplasmic region of LTbetaR have demonstrated a TRAF-independent mechanism of NF-kappaB activation through LTbetaR 30 ."	[exLink]		p33	Results and Discussion	FALSE	result	20173	20393	
201	s132	"Consistent with this idea , TRAF-NIK interaction in COS-7 cells"	[]		p33	Results and Discussion	FALSE	result	20394	20456	
202	s132	"as assessed by immunoprecipitation was not affected by the aly mutation ( our unpublished observation ) , although the aly mutation resides in a putative TRAF-binding domain of NIK 31 ."	[exLink]		p33	Results and Discussion	FALSE	result	20457	20638	
203	s133	Elucidation of the molecular mechanisms	[]		p33	Results and Discussion	FALSE	problem	20639	20678	
204	s133	by which NIK becomes activated after LTbetaR stimulation will be critical for understanding the biological nature of LTbetaR signaling .	[]		p33	Results and Discussion	FALSE	problem	20679	20814	
